time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,snow_prob.x,tomst_num,snow_prob.y
2024-06-22T16:30:00Z,ARUQ2,Red-throated Loon,7,3.5,5.1899999999999995,0,9,0
2024-06-22T17:00:00Z,ARUQ2,Lapland Longspur,1,7,5.31,0,9,0
2024-06-22T17:30:00Z,ARUQ2,Lapland Longspur,7,8.5,5.88,0,9,0
2024-06-22T17:30:00Z,ARUQ2,Savannah Sparrow,2,8.5,5.88,0,9,0
2024-06-22T17:30:00Z,ARUQ2,Common Redpoll,3,8.5,5.88,0,9,0
2024-06-22T17:30:00Z,ARUQ2,Hoary Redpoll,2,8.5,5.88,0,9,0
2024-06-22T18:00:00Z,ARUQ2,Lapland Longspur,2,10,6.5,0,9,0
2024-06-22T18:00:00Z,ARUQ2,Horned Lark,1,10,6.5,0,9,0
2024-06-22T18:30:00Z,ARUQ2,Savannah Sparrow,1,10,6.31,0,9,0
2024-06-22T18:30:00Z,ARUQ2,Hoary Redpoll,4,10,6.31,0,9,0
2024-06-22T18:30:00Z,ARUQ2,Lapland Longspur,1,10,6.31,0,9,0
2024-06-22T18:30:00Z,ARUQ2,Common Redpoll,3,10,6.31,0,9,0
2024-06-22T18:30:00Z,ARUQ2,Yellow-bellied Flycatcher,1,10,6.31,0,9,0
2024-06-22T19:00:00Z,ARUQ2,Common Redpoll,3,10,6.75,0,9,0
2024-06-22T19:00:00Z,ARUQ2,Savannah Sparrow,11,10,6.75,0,9,0
2024-06-22T19:00:00Z,ARUQ2,Semipalmated Sandpiper,2,10,6.75,0,9,0
2024-06-22T19:00:00Z,ARUQ2,Lapland Longspur,10,10,6.75,0,9,0
2024-06-22T19:00:00Z,ARUQ2,Horned Lark,1,10,6.75,0,9,0
2024-06-22T19:30:00Z,ARUQ2,Lapland Longspur,1,9.5,7,0,9,0
2024-06-22T19:30:00Z,ARUQ2,Savannah Sparrow,11,9.5,7,0,9,0
2024-06-22T19:30:00Z,ARUQ2,Common Redpoll,2,9.5,7,0,9,0
2024-06-22T20:00:00Z,ARUQ2,Savannah Sparrow,17,9,7,0,9,0
2024-06-22T20:30:00Z,ARUQ2,Savannah Sparrow,13,9,7.44,0,9,0
2024-06-22T20:30:00Z,ARUQ2,Long-tailed Duck,1,9,7.44,0,9,0
2024-06-22T20:30:00Z,ARUQ2,Lapland Longspur,15,9,7.44,0,9,0
2024-06-22T21:00:00Z,ARUQ2,Savannah Sparrow,18,9,7.5,0,9,0
2024-06-22T21:00:00Z,ARUQ2,Lapland Longspur,1,9,7.5,0,9,0
2024-06-22T21:30:00Z,ARUQ2,Savannah Sparrow,7,8.5,8.25,0,9,0
2024-06-22T21:30:00Z,ARUQ2,Lapland Longspur,8,8.5,8.25,0,9,0
2024-06-22T21:30:00Z,ARUQ2,Common Redpoll,4,8.5,8.25,0,9,0
2024-06-22T21:30:00Z,ARUQ2,Red-throated Loon,2,8.5,8.25,0,9,0
2024-06-22T21:30:00Z,ARUQ2,Least Sandpiper,5,8.5,8.25,0,9,0
2024-06-22T22:00:00Z,ARUQ2,Common Redpoll,1,8,8.19,0,9,0
2024-06-22T22:00:00Z,ARUQ2,Lapland Longspur,30,8,8.19,0,9,0
2024-06-22T22:00:00Z,ARUQ2,Semipalmated Sandpiper,1,8,8.19,0,9,0
2024-06-22T22:00:00Z,ARUQ2,Savannah Sparrow,6,8,8.19,0,9,0
2024-06-22T22:30:00Z,ARUQ2,Savannah Sparrow,30,10.5,7.94,0,9,0
2024-06-22T22:30:00Z,ARUQ2,Least Sandpiper,14,10.5,7.94,0,9,0
2024-06-22T22:30:00Z,ARUQ2,Green-winged Teal,1,10.5,7.94,0,9,0
2024-06-22T23:00:00Z,ARUQ2,Greater White-fronted Goose,9,13,8,0,9,0
2024-06-22T23:00:00Z,ARUQ2,Savannah Sparrow,2,13,8,0,9,0
2024-06-22T23:00:00Z,ARUQ2,Common Redpoll,1,13,8,0,9,0
2024-06-23T00:00:00Z,ARUQ2,Sandhill Crane,52,15,8.25,0,9,0
2024-06-23T02:30:00Z,ARUQ2,Semipalmated Sandpiper,4,17,6,0,9,0
2024-06-23T03:30:00Z,ARUQ2,Savannah Sparrow,5,16.5,3.88,0,9,0
2024-06-23T04:30:00Z,ARUQ2,Savannah Sparrow,22,14.5,5,0,9,0
2024-06-23T04:30:00Z,ARUQ2,Lapland Longspur,2,14.5,5,0,9,0
2024-06-23T05:00:00Z,ARUQ2,Savannah Sparrow,26,15,4.88,0,9,0
2024-06-23T05:00:00Z,ARUQ2,Snow Bunting,1,15,4.88,0,9,0
2024-06-23T05:00:00Z,ARUQ2,Lapland Longspur,1,15,4.88,0,9,0
2024-06-23T05:30:00Z,ARUQ2,Savannah Sparrow,43,15,2.25,0,9,0
2024-06-23T05:30:00Z,ARUQ2,Snow Bunting,1,15,2.25,0,9,0
2024-06-23T05:30:00Z,ARUQ2,Lapland Longspur,5,15,2.25,0,9,0
2024-06-23T06:00:00Z,ARUQ2,Savannah Sparrow,20,15,1.75,0,9,0
2024-06-23T06:00:00Z,ARUQ2,Lapland Longspur,4,15,1.75,0,9,0
2024-06-23T06:30:00Z,ARUQ2,Lapland Longspur,5,16.5,1.56,0,9,0
2024-06-23T06:30:00Z,ARUQ2,Savannah Sparrow,18,16.5,1.56,0,9,0
2024-06-23T06:30:00Z,ARUQ2,Common Redpoll,1,16.5,1.56,0,9,0
2024-06-23T06:30:00Z,ARUQ2,Hoary Redpoll,1,16.5,1.56,0,9,0
2024-06-23T07:00:00Z,ARUQ2,Snow Bunting,3,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,Lapland Longspur,17,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,American Pipit,1,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,Greater White-fronted Goose,8,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,Common Redpoll,1,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,Hoary Redpoll,1,18,1.38,0,9,0
2024-06-23T07:00:00Z,ARUQ2,American Tree Sparrow,1,18,1.38,0,9,0
2024-06-23T07:30:00Z,ARUQ2,Common Redpoll,1,21,1,0,9,0
2024-06-23T07:30:00Z,ARUQ2,Savannah Sparrow,5,21,1,0,9,0
2024-06-23T07:30:00Z,ARUQ2,Lapland Longspur,13,21,1,0,9,0
2024-06-23T07:30:00Z,ARUQ2,Semipalmated Plover,1,21,1,0,9,0
2024-06-23T08:00:00Z,ARUQ2,American Pipit,7,24,0.81,0,9,0
2024-06-23T08:00:00Z,ARUQ2,Common Redpoll,5,24,0.81,0,9,0
2024-06-23T08:00:00Z,ARUQ2,Savannah Sparrow,11,24,0.81,0,9,0
2024-06-23T08:00:00Z,ARUQ2,Lapland Longspur,1,24,0.81,0,9,0
2024-06-23T08:30:00Z,ARUQ2,Savannah Sparrow,7,23,0.62,0,9,0
2024-06-23T08:30:00Z,ARUQ2,Lapland Longspur,6,23,0.62,0,9,0
2024-06-23T08:30:00Z,ARUQ2,Semipalmated Sandpiper,15,23,0.62,0,9,0
2024-06-23T08:30:00Z,ARUQ2,Sandhill Crane,1,23,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Lapland Longspur,10,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Semipalmated Sandpiper,9,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Red Crossbill,1,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Common Redpoll,3,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Hoary Redpoll,2,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Savannah Sparrow,1,22,0.62,0,9,0
2024-06-23T09:00:00Z,ARUQ2,Sandhill Crane,2,22,0.62,0,9,0
2024-06-23T09:30:00Z,ARUQ2,Savannah Sparrow,13,20.5,0.62,0,9,0
2024-06-23T09:30:00Z,ARUQ2,American Pipit,1,20.5,0.62,0,9,0
2024-06-23T09:30:00Z,ARUQ2,Lapland Longspur,2,20.5,0.62,0,9,0
2024-06-23T10:00:00Z,ARUQ2,Savannah Sparrow,46,19,0.62,0,9,0
2024-06-23T10:00:00Z,ARUQ2,Lapland Longspur,17,19,0.62,0,9,0
2024-06-23T10:00:00Z,ARUQ2,American Pipit,3,19,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Semipalmated Sandpiper,1,20,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Savannah Sparrow,16,20,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Common Goldeneye,2,20,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Common Redpoll,6,20,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Canada Goose,1,20,0.62,0,9,0
2024-06-23T10:30:00Z,ARUQ2,Cackling Goose,1,20,0.62,0,9,0
2024-06-23T11:00:00Z,ARUQ2,Lapland Longspur,4,21,0.75,0,9,0
2024-06-23T11:00:00Z,ARUQ2,Brant,1,21,0.75,0,9,0
2024-06-23T11:00:00Z,ARUQ2,Savannah Sparrow,1,21,0.75,0,9,0
2024-06-23T11:30:00Z,ARUQ2,Sora,1,20,1.38,0,9,0
2024-06-23T11:30:00Z,ARUQ2,Lapland Longspur,12,20,1.38,0,9,0
2024-06-23T11:30:00Z,ARUQ2,Savannah Sparrow,1,20,1.38,0,9,0
2024-06-23T11:30:00Z,ARUQ2,Cackling Goose,1,20,1.38,0,9,0
