time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,snow_prob.x,tomst_num,snow_prob.y
2024-07-02T20:00:00Z,ARUQ18,Cackling Goose,1,16,7.5,0,35,0
2024-07-02T20:00:00Z,ARUQ18,Brant,2,16,7.5,0,35,0
2024-07-02T20:30:00Z,ARUQ18,Sandhill Crane,1,17.5,8.25,0,35,0
2024-07-02T21:00:00Z,ARUQ18,Sandhill Crane,1,19,9.75,0,35,0
2024-07-02T22:30:00Z,ARUQ18,Least Sandpiper,1,21.5,10.5,0,35,0
2024-07-02T23:30:00Z,ARUQ18,Sandhill Crane,1,23,10.44,0,35,0
2024-07-03T01:00:00Z,ARUQ18,Yellow Rail,1,13,8.56,0,35,0
2024-07-03T01:30:00Z,ARUQ18,Yellow Rail,2,12,9.5,0,35,0
2024-07-03T02:00:00Z,ARUQ18,Lapland Longspur,3,11,9.5,0,35,0
2024-07-03T02:00:00Z,ARUQ18,Short-eared Owl,9,11,9.5,0,35,0
2024-07-03T02:00:00Z,ARUQ18,Caspian Tern,2,11,9.5,0,35,0
2024-07-03T02:30:00Z,ARUQ18,Short-eared Owl,7,13,9.12,0,35,0
2024-07-03T03:00:00Z,ARUQ18,Short-eared Owl,22,15,8.25,0,35,0
2024-07-03T03:00:00Z,ARUQ18,Bonaparte's Gull,1,15,8.25,0,35,0
2024-07-03T03:30:00Z,ARUQ18,Short-eared Owl,2,14,8.75,0,35,0
2024-07-03T04:00:00Z,ARUQ18,Short-eared Owl,1,13,9.25,0,35,0
2024-07-03T06:00:00Z,ARUQ18,Savannah Sparrow,26,19,10.38,0,35,0
2024-07-03T08:00:00Z,ARUQ18,Common Redpoll,7,19,9.19,0,35,0
2024-07-03T08:00:00Z,ARUQ18,White-winged Crossbill,2,19,9.19,0,35,0
2024-07-03T08:00:00Z,ARUQ18,Red Crossbill,2,19,9.19,0,35,0
2024-07-03T09:00:00Z,ARUQ18,American Pipit,1,3,10,0,35,0
2024-07-03T10:00:00Z,ARUQ18,Yellow Rail,1,4,9.12,0,35,0
2024-07-03T10:00:00Z,ARUQ18,Common Redpoll,1,4,9.12,0,35,0
2024-07-03T10:30:00Z,ARUQ18,Savannah Sparrow,6,2,9.56,0,35,0
2024-07-03T10:30:00Z,ARUQ18,Common Nighthawk,1,2,9.56,0,35,0
2024-07-03T13:00:00Z,ARUQ18,Savannah Sparrow,16,0,11.38,0,35,0
2024-07-03T13:00:00Z,ARUQ18,Horned Lark,1,0,11.38,0,35,0
2024-07-03T13:00:00Z,ARUQ18,Common Redpoll,1,0,11.38,0,35,0
2024-07-03T13:30:00Z,ARUQ18,Lapland Longspur,1,1.5,11.38,0,35,0
2024-07-03T14:00:00Z,ARUQ18,Sora,1,3,11.62,0,35,0
2024-07-03T14:00:00Z,ARUQ18,Greater White-fronted Goose,1,3,11.62,0,35,0
2024-07-03T14:00:00Z,ARUQ18,Sandhill Crane,1,3,11.62,0,35,0
2024-07-03T14:30:00Z,ARUQ18,Lapland Longspur,1,8,11.12,0,35,0
2024-07-03T14:30:00Z,ARUQ18,Greater White-fronted Goose,6,8,11.12,0,35,0
2024-07-03T14:30:00Z,ARUQ18,American Pipit,1,8,11.12,0,35,0
2024-07-03T16:30:00Z,ARUQ18,Sandhill Crane,1,15.5,11.75,0,35,0
2024-07-03T16:30:00Z,ARUQ18,Brant,1,15.5,11.75,0,35,0
2024-07-03T17:00:00Z,ARUQ18,Horned Lark,1,21,12,0,35,0
2024-07-03T17:00:00Z,ARUQ18,Savannah Sparrow,10,21,12,0,35,0
2024-07-03T19:00:00Z,ARUQ18,Savannah Sparrow,7,21,12.75,0,35,0
2024-07-03T19:00:00Z,ARUQ18,Nelson's Sparrow,1,21,12.75,0,35,0
2024-07-03T19:30:00Z,ARUQ18,American Pipit,1,22,12.25,0,35,0
2024-07-03T21:30:00Z,ARUQ18,Savannah Sparrow,6,11,10.75,0,35,0
2024-07-03T21:30:00Z,ARUQ18,Common Redpoll,1,11,10.75,0,35,0
2024-07-03T22:30:00Z,ARUQ18,American Pipit,1,7.5,11.19,0,35,0
2024-07-03T23:00:00Z,ARUQ18,Short-eared Owl,1,10,11.5,0,35,0
2024-07-04T00:30:00Z,ARUQ18,Common Redpoll,1,5.5,9.69,0,35,0
