time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,tomst_num,snow_prob
2024-06-30T21:00:00Z,ARUQ15,Brant,1,6,12.12,15,0
2024-06-30T21:00:00Z,ARUQ15,Canada Goose,6,6,12.12,15,0
2024-06-30T21:00:00Z,ARUQ15,Cackling Goose,3,6,12.12,15,0
2024-06-30T21:00:00Z,ARUQ15,Tundra Swan,7,6,12.12,15,0
2024-06-30T22:00:00Z,ARUQ15,Greater White-fronted Goose,8,5,13,15,0
2024-06-30T22:00:00Z,ARUQ15,Sandhill Crane,1,5,13,15,0
2024-06-30T22:00:00Z,ARUQ15,Lapland Longspur,4,5,13,15,0
2024-06-30T22:30:00Z,ARUQ15,Greater White-fronted Goose,9,5,13.12,15,0
2024-06-30T22:30:00Z,ARUQ15,Lapland Longspur,40,5,13.12,15,0
2024-06-30T22:30:00Z,ARUQ15,Pomarine Jaeger,1,5,13.12,15,0
2024-06-30T22:30:00Z,ARUQ15,Long-tailed Duck,1,5,13.12,15,0
2024-06-30T23:00:00Z,ARUQ15,Yellow-bellied Flycatcher,1,5,14.12,15,0
2024-06-30T23:00:00Z,ARUQ15,Lapland Longspur,1,5,14.12,15,0
2024-06-30T23:00:00Z,ARUQ15,Red-throated Loon,1,5,14.12,15,0
2024-06-30T23:30:00Z,ARUQ15,Sandhill Crane,11,5.5,17.62,15,0
2024-07-01T00:00:00Z,ARUQ15,Lapland Longspur,10,6,15.12,15,0
2024-07-01T00:00:00Z,ARUQ15,Sandhill Crane,3,6,15.12,15,0
2024-07-01T00:00:00Z,ARUQ15,Red-throated Loon,16,6,15.12,15,0
2024-07-01T00:00:00Z,ARUQ15,Parasitic Jaeger,1,6,15.12,15,0
2024-07-01T00:30:00Z,ARUQ15,Rock Ptarmigan,3,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Savannah Sparrow,1,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Greater White-fronted Goose,4,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Brant,1,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Green-winged Teal,1,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Northern Pintail,1,5,15,15,0
2024-07-01T00:30:00Z,ARUQ15,Tundra Swan,1,5,15,15,0
2024-07-01T01:00:00Z,ARUQ15,Cackling Goose,1,4,17.88,15,0
2024-07-01T01:00:00Z,ARUQ15,Short-eared Owl,1,4,17.88,15,0
2024-07-01T01:00:00Z,ARUQ15,Black-bellied Plover,2,4,17.88,15,0
2024-07-01T01:30:00Z,ARUQ15,Black-bellied Plover,1,3.5,15.5,15,0
2024-07-01T02:00:00Z,ARUQ15,Rock Ptarmigan,3,3,13.25,15,0
2024-07-01T02:00:00Z,ARUQ15,Black-bellied Plover,1,3,13.25,15,0
2024-07-01T02:00:00Z,ARUQ15,Sandhill Crane,6,3,13.25,15,0
2024-07-01T03:00:00Z,ARUQ15,Savannah Sparrow,49,0,15.12,15,0
2024-07-01T03:00:00Z,ARUQ15,Common Redpoll,4,0,15.12,15,0
2024-07-01T03:00:00Z,ARUQ15,Hoary Redpoll,1,0,15.12,15,0
2024-07-01T03:00:00Z,ARUQ15,Common Goldeneye,1,0,15.12,15,0
2024-07-01T03:30:00Z,ARUQ15,Savannah Sparrow,43,0,12.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Savannah Sparrow,17,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Black-bellied Plover,1,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,American Golden-Plover,2,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Common Redpoll,12,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Hoary Redpoll,1,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Green-winged Teal,1,0,11.75,15,0
2024-07-01T04:00:00Z,ARUQ15,Greater White-fronted Goose,1,0,11.75,15,0
