time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,snow_prob.x,tomst_num,snow_prob.y
2024-06-23T21:00:00Z,ARUQ13,Sandhill Crane,2,21,14.06,0,3,0
2024-06-23T21:00:00Z,ARUQ13,Horned Lark,1,21,14.06,0,3,0
2024-06-23T21:30:00Z,ARUQ13,Lapland Longspur,9,22.5,16,0,3,0
2024-06-23T21:30:00Z,ARUQ13,Sandhill Crane,1,22.5,16,0,3,0
2024-06-23T21:30:00Z,ARUQ13,Greater White-fronted Goose,1,22.5,16,0,3,0
2024-06-23T21:30:00Z,ARUQ13,Red-throated Loon,2,22.5,16,0,3,0
2024-06-23T21:30:00Z,ARUQ13,American Golden-Plover,1,22.5,16,0,3,0
2024-06-23T21:30:00Z,ARUQ13,Least Sandpiper,1,22.5,16,0,3,0
2024-06-23T22:00:00Z,ARUQ13,Lapland Longspur,12,24,16.75,0,3,0
2024-06-23T22:00:00Z,ARUQ13,Common Redpoll,2,24,16.75,0,3,0
2024-06-23T22:00:00Z,ARUQ13,Sandhill Crane,2,24,16.75,0,3,0
2024-06-23T22:30:00Z,ARUQ13,Sandhill Crane,2,16,15.75,0,3,0
2024-06-23T22:30:00Z,ARUQ13,Lapland Longspur,2,16,15.75,0,3,0
2024-06-23T23:00:00Z,ARUQ13,Lapland Longspur,6,8,12.62,0,3,0
2024-06-23T23:00:00Z,ARUQ13,Least Sandpiper,2,8,12.62,0,3,0
2024-06-23T23:00:00Z,ARUQ13,Sandhill Crane,1,8,12.62,0,3,0
2024-06-23T23:30:00Z,ARUQ13,Greater White-fronted Goose,2,7,13.62,0,3,0
2024-06-23T23:30:00Z,ARUQ13,Sandhill Crane,11,7,13.62,0,3,0
2024-06-23T23:30:00Z,ARUQ13,Tundra Swan,1,7,13.62,0,3,0
2024-06-24T00:00:00Z,ARUQ13,Sandhill Crane,2,6,14,0,3,0
2024-06-24T00:00:00Z,ARUQ13,Red-throated Loon,3,6,14,0,3,0
2024-06-24T00:00:00Z,ARUQ13,White-winged Crossbill,1,6,14,0,3,0
2024-06-24T00:30:00Z,ARUQ13,Brant,1,14,12.88,0,3,0
2024-06-24T01:00:00Z,ARUQ13,Greater White-fronted Goose,1,22,12.31,0,3,0
2024-06-24T01:30:00Z,ARUQ13,Common Redpoll,4,20.5,10.38,0,3,0
2024-06-24T01:30:00Z,ARUQ13,Yellow-bellied Flycatcher,1,20.5,10.38,0,3,0
2024-06-24T01:30:00Z,ARUQ13,Sandhill Crane,13,20.5,10.38,0,3,0
2024-06-24T02:00:00Z,ARUQ13,Greater White-fronted Goose,12,19,14,0,3,0
2024-06-24T02:00:00Z,ARUQ13,Lapland Longspur,1,19,14,0,3,0
2024-06-24T02:30:00Z,ARUQ13,Greater White-fronted Goose,2,16.5,8.69,0,3,0
2024-06-24T02:30:00Z,ARUQ13,Great Horned Owl,1,16.5,8.69,0,3,0
2024-06-24T03:00:00Z,ARUQ13,Sandhill Crane,15,14,8,0,3,0
2024-06-24T03:00:00Z,ARUQ13,Greater White-fronted Goose,2,14,8,0,3,0
2024-06-24T03:00:00Z,ARUQ13,Common Redpoll,1,14,8,0,3,0
2024-06-24T03:30:00Z,ARUQ13,American Pipit,1,13.5,6.81,0,3,0
2024-06-24T03:30:00Z,ARUQ13,Common Redpoll,12,13.5,6.81,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Savannah Sparrow,1,13,11.31,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Sandhill Crane,1,13,11.31,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Tundra Swan,1,13,11.31,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Common Redpoll,1,13,11.31,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Lapland Longspur,1,13,11.31,0,3,0
2024-06-24T04:00:00Z,ARUQ13,Least Sandpiper,1,13,11.31,0,3,0
2024-06-24T04:30:00Z,ARUQ13,Lapland Longspur,15,9,10.88,0,3,0
2024-06-24T05:00:00Z,ARUQ13,Lapland Longspur,9,5,6.88,0,3,0
2024-06-24T05:00:00Z,ARUQ13,Common Redpoll,2,5,6.88,0,3,0
2024-06-24T05:30:00Z,ARUQ13,Green-winged Teal,1,5,3.81,0,3,0
2024-06-24T05:30:00Z,ARUQ13,Lapland Longspur,12,5,3.81,0,3,0
2024-06-24T05:30:00Z,ARUQ13,Baird's Sandpiper,2,5,3.81,0,3,0
2024-06-24T05:30:00Z,ARUQ13,American Pipit,2,5,3.81,0,3,0
2024-06-24T05:30:00Z,ARUQ13,Cackling Goose,2,5,3.81,0,3,0
2024-06-24T05:30:00Z,ARUQ13,Greater White-fronted Goose,3,5,3.81,0,3,0
2024-06-24T06:00:00Z,ARUQ13,LeConte's Sparrow,2,5,3.25,0,3,0
2024-06-24T06:00:00Z,ARUQ13,Greater White-fronted Goose,7,5,3.25,0,3,0
2024-06-24T06:00:00Z,ARUQ13,Common Redpoll,2,5,3.25,0,3,0
2024-06-24T06:00:00Z,ARUQ13,Red-necked Phalarope,5,5,3.25,0,3,0
2024-06-24T06:00:00Z,ARUQ13,Lapland Longspur,3,5,3.25,0,3,0
2024-06-24T06:30:00Z,ARUQ13,Greater White-fronted Goose,3,2.5,3.5,0,3,0
2024-06-24T06:30:00Z,ARUQ13,Lapland Longspur,3,2.5,3.5,0,3,0
2024-06-24T06:30:00Z,ARUQ13,Sandhill Crane,3,2.5,3.5,0,3,0
2024-06-24T07:00:00Z,ARUQ13,Common Redpoll,15,0,4.44,0,3,0
2024-06-24T07:00:00Z,ARUQ13,Lapland Longspur,2,0,4.44,0,3,0
2024-06-24T07:00:00Z,ARUQ13,Tundra Swan,1,0,4.44,0,3,0
2024-06-24T07:00:00Z,ARUQ13,Sandhill Crane,1,0,4.44,0,3,0
2024-06-24T07:00:00Z,ARUQ13,Great Horned Owl,1,0,4.44,0,3,0
2024-06-24T07:30:00Z,ARUQ13,Lapland Longspur,9,4,3.62,0,3,0
2024-06-24T07:30:00Z,ARUQ13,Horned Lark,7,4,3.62,0,3,0
2024-06-24T07:30:00Z,ARUQ13,Sora,1,4,3.62,0,3,0
2024-06-24T07:30:00Z,ARUQ13,Common Redpoll,1,4,3.62,0,3,0
2024-06-24T08:00:00Z,ARUQ13,Lapland Longspur,1,8,3.75,0,3,0
2024-06-24T08:00:00Z,ARUQ13,Greater White-fronted Goose,3,8,3.75,0,3,0
2024-06-24T08:00:00Z,ARUQ13,Sandhill Crane,1,8,3.75,0,3,0
2024-06-24T08:00:00Z,ARUQ13,Horned Lark,1,8,3.75,0,3,0
2024-06-24T08:00:00Z,ARUQ13,American Pipit,1,8,3.75,0,3,0
2024-06-24T08:30:00Z,ARUQ13,Lapland Longspur,2,8.5,5.119999999999999,0,3,0
2024-06-24T08:30:00Z,ARUQ13,Short-eared Owl,1,8.5,5.119999999999999,0,3,0
2024-06-24T09:30:00Z,ARUQ13,Common Redpoll,1,7,4,0,3,0
2024-06-24T10:00:00Z,ARUQ13,Common Redpoll,1,5,4,0,3,0
2024-06-24T10:00:00Z,ARUQ13,Hoary Redpoll,1,5,4,0,3,0
2024-06-24T10:00:00Z,ARUQ13,Savannah Sparrow,1,5,4,0,3,0
2024-06-24T10:00:00Z,ARUQ13,Lapland Longspur,1,5,4,0,3,0
2024-06-24T10:30:00Z,ARUQ13,Lapland Longspur,24,5,3.81,0,3,0
2024-06-24T11:00:00Z,ARUQ13,Greater White-fronted Goose,1,5,3,0,3,0
2024-06-24T11:00:00Z,ARUQ13,Savannah Sparrow,9,5,3,0,3,0
