time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,snow_prob.x,tomst_num,snow_prob.y
2024-06-23T21:30:00Z,ARUQ7,Lapland Longspur,26,22.5,16.75,0,17,0
2024-06-23T21:30:00Z,ARUQ7,Snow Bunting,1,22.5,16.75,0,17,0
2024-06-23T21:30:00Z,ARUQ7,Red-throated Loon,14,22.5,16.75,0,17,0
2024-06-23T22:00:00Z,ARUQ7,Lapland Longspur,12,24,15.88,0,17,0
2024-06-23T22:00:00Z,ARUQ7,Common Redpoll,1,24,15.88,0,17,0
2024-06-23T22:00:00Z,ARUQ7,Horned Lark,1,24,15.88,0,17,0
2024-06-23T22:00:00Z,ARUQ7,Tundra Swan,1,24,15.88,0,17,0
2024-06-23T22:00:00Z,ARUQ7,American Pipit,1,24,15.88,0,17,0
2024-06-23T22:30:00Z,ARUQ7,Lapland Longspur,23,16,12.5,0,17,0
2024-06-23T22:30:00Z,ARUQ7,Horned Lark,1,16,12.5,0,17,0
2024-06-23T22:30:00Z,ARUQ7,Sandhill Crane,2,16,12.5,0,17,0
2024-06-23T23:00:00Z,ARUQ7,Lapland Longspur,6,8,11.31,0,17,0
2024-06-23T23:30:00Z,ARUQ7,Sandhill Crane,5,7,11.62,0,17,0
2024-06-23T23:30:00Z,ARUQ7,Lapland Longspur,50,7,11.62,0,17,0
2024-06-24T00:00:00Z,ARUQ7,Sandhill Crane,3,6,13.62,0,17,0
2024-06-24T00:00:00Z,ARUQ7,Lapland Longspur,2,6,13.62,0,17,0
2024-06-24T00:00:00Z,ARUQ7,Red-throated Loon,1,6,13.62,0,17,0
2024-06-24T00:30:00Z,ARUQ7,Cackling Goose,1,14,12.38,0,17,0
2024-06-24T01:30:00Z,ARUQ7,Sandhill Crane,21,20.5,10.56,0,17,0
2024-06-24T02:00:00Z,ARUQ7,Greater White-fronted Goose,6,19,13.5,0,17,0
2024-06-24T02:30:00Z,ARUQ7,Greater White-fronted Goose,9,16.5,8.62,0,17,0
2024-06-24T02:30:00Z,ARUQ7,Lapland Longspur,26,16.5,8.62,0,17,0
2024-06-24T02:30:00Z,ARUQ7,Canada Goose,1,16.5,8.62,0,17,0
2024-06-24T03:00:00Z,ARUQ7,Sandhill Crane,12,14,6.81,0,17,0
2024-06-24T03:00:00Z,ARUQ7,Greater White-fronted Goose,2,14,6.81,0,17,0
2024-06-24T03:30:00Z,ARUQ7,Common Redpoll,3,13.5,6.81,0,17,0
2024-06-24T04:30:00Z,ARUQ7,Lapland Longspur,9,9,9.12,0,17,0
2024-06-24T05:00:00Z,ARUQ7,Lapland Longspur,128,5,5.619999999999999,0,17,0
2024-06-24T05:00:00Z,ARUQ7,Horned Lark,5,5,5.619999999999999,0,17,0
2024-06-24T05:30:00Z,ARUQ7,Lapland Longspur,34,5,3.62,0,17,0
2024-06-24T05:30:00Z,ARUQ7,American Pipit,2,5,3.62,0,17,0
