time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,tomst_num,snow_prob
2024-06-23T19:00:00Z,ARUQ12,Trumpeter Swan,1,18,8.25,1,0
2024-06-23T20:00:00Z,ARUQ12,American Pipit,2,18,11.88,1,0
2024-06-23T20:00:00Z,ARUQ12,Lapland Longspur,3,18,11.88,1,0
2024-06-23T20:30:00Z,ARUQ12,Lapland Longspur,4,19.5,12.75,1,0
2024-06-23T21:00:00Z,ARUQ12,Semipalmated Plover,2,21,12.75,1,0
2024-06-23T21:00:00Z,ARUQ12,Lapland Longspur,5,21,12.75,1,0
2024-06-23T21:30:00Z,ARUQ12,Savannah Sparrow,1,22.5,12.75,1,0
2024-06-23T21:30:00Z,ARUQ12,Common Redpoll,1,22.5,12.75,1,0
2024-06-23T21:30:00Z,ARUQ12,Red-throated Loon,13,22.5,12.75,1,0
2024-06-23T21:30:00Z,ARUQ12,Northern Fulmar,1,22.5,12.75,1,0
2024-06-23T22:00:00Z,ARUQ12,Common Redpoll,2,24,11.5,1,0
2024-06-23T23:00:00Z,ARUQ12,Lapland Longspur,13,8,11.5,1,0
2024-06-23T23:00:00Z,ARUQ12,Greater White-fronted Goose,1,8,11.5,1,0
2024-06-23T23:30:00Z,ARUQ12,Sandhill Crane,14,7,12.88,1,0
2024-06-23T23:30:00Z,ARUQ12,Common Redpoll,11,7,12.88,1,0
2024-06-23T23:30:00Z,ARUQ12,Greater White-fronted Goose,1,7,12.88,1,0
2024-06-24T00:00:00Z,ARUQ12,Tundra Swan,1,6,13.94,1,0
2024-06-24T00:00:00Z,ARUQ12,Common Redpoll,4,6,13.94,1,0
2024-06-24T00:00:00Z,ARUQ12,Red-throated Loon,5,6,13.94,1,0
2024-06-24T00:30:00Z,ARUQ12,Brant,1,14,12.94,1,0
2024-06-24T01:00:00Z,ARUQ12,Greater White-fronted Goose,1,22,8.56,1,0
2024-06-24T01:30:00Z,ARUQ12,Sandhill Crane,2,20.5,8,1,0
2024-06-24T01:30:00Z,ARUQ12,Dunlin,1,20.5,8,1,0
2024-06-24T02:00:00Z,ARUQ12,Greater White-fronted Goose,2,19,9.25,1,0
2024-06-24T02:00:00Z,ARUQ12,Townsend's Solitaire,1,19,9.25,1,0
2024-06-24T02:30:00Z,ARUQ12,Greater White-fronted Goose,15,16.5,6.38,1,0
2024-06-24T02:30:00Z,ARUQ12,White-crowned Sparrow,8,16.5,6.38,1,0
2024-06-24T03:00:00Z,ARUQ12,Sandhill Crane,2,14,5.5,1,0
2024-06-24T03:30:00Z,ARUQ12,Green-winged Teal,21,13.5,6.1899999999999995,1,0
2024-06-24T03:30:00Z,ARUQ12,American Pipit,5,13.5,6.1899999999999995,1,0
2024-06-24T03:30:00Z,ARUQ12,Common Redpoll,1,13.5,6.1899999999999995,1,0
2024-06-24T04:00:00Z,ARUQ12,Common Redpoll,1,13,6.81,1,0
2024-06-24T04:00:00Z,ARUQ12,Semipalmated Plover,1,13,6.81,1,0
2024-06-24T04:30:00Z,ARUQ12,Lapland Longspur,4,9,7.38,1,0
2024-06-24T04:30:00Z,ARUQ12,White-crowned Sparrow,1,9,7.38,1,0
2024-06-24T05:00:00Z,ARUQ12,Common Redpoll,1,5,4.56,1,0
2024-06-24T05:30:00Z,ARUQ12,Lapland Longspur,17,5,3.75,1,0
2024-06-24T05:30:00Z,ARUQ12,Savannah Sparrow,11,5,3.75,1,0
2024-06-24T05:30:00Z,ARUQ12,Common Raven,1,5,3.75,1,0
2024-06-24T05:30:00Z,ARUQ12,Great Horned Owl,1,5,3.75,1,0
2024-06-24T06:00:00Z,ARUQ12,Lapland Longspur,17,5,3.38,1,0
2024-06-24T06:00:00Z,ARUQ12,Greater White-fronted Goose,11,5,3.38,1,0
2024-06-24T06:30:00Z,ARUQ12,Greater White-fronted Goose,11,2.5,3.06,1,0
2024-06-24T06:30:00Z,ARUQ12,Lapland Longspur,3,2.5,3.06,1,0
2024-06-24T06:30:00Z,ARUQ12,Common Redpoll,1,2.5,3.06,1,0
2024-06-24T06:30:00Z,ARUQ12,Savannah Sparrow,9,2.5,3.06,1,0
2024-06-24T07:00:00Z,ARUQ12,Savannah Sparrow,21,0,3.69,1,0
2024-06-24T07:30:00Z,ARUQ12,Lapland Longspur,7,4,3,1,0
2024-06-24T07:30:00Z,ARUQ12,Common Redpoll,4,4,3,1,0
2024-06-24T07:30:00Z,ARUQ12,Horned Lark,6,4,3,1,0
2024-06-24T07:30:00Z,ARUQ12,Great Horned Owl,1,4,3,1,0
2024-06-24T08:00:00Z,ARUQ12,Lapland Longspur,13,8,4.619999999999999,1,0
2024-06-24T08:00:00Z,ARUQ12,Least Sandpiper,1,8,4.619999999999999,1,0
2024-06-24T08:00:00Z,ARUQ12,Yellow-bellied Flycatcher,1,8,4.619999999999999,1,0
2024-06-24T08:00:00Z,ARUQ12,Greater White-fronted Goose,3,8,4.619999999999999,1,0
2024-06-24T08:30:00Z,ARUQ12,Savannah Sparrow,3,8.5,4.31,1,0
2024-06-24T08:30:00Z,ARUQ12,Lapland Longspur,1,8.5,4.31,1,0
2024-06-24T09:00:00Z,ARUQ12,Cackling Goose,1,9,3.88,1,0
2024-06-24T09:30:00Z,ARUQ12,Lapland Longspur,3,7,3.69,1,0
2024-06-24T09:30:00Z,ARUQ12,Common Redpoll,8,7,3.69,1,0
2024-06-24T10:00:00Z,ARUQ12,Lapland Longspur,7,5,3.5,1,0
2024-06-24T10:30:00Z,ARUQ12,Lapland Longspur,5,5,3,1,0
2024-06-24T11:00:00Z,ARUQ12,Lapland Longspur,2,5,2.3099999999999996,1,0
2024-06-24T11:00:00Z,ARUQ12,Northern Pintail,1,5,2.3099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Greater White-fronted Goose,6,4,2.8099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Savannah Sparrow,2,4,2.8099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Horned Lark,4,4,2.8099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Lapland Longspur,1,4,2.8099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Snow Bunting,1,4,2.8099999999999996,1,0
2024-06-24T11:30:00Z,ARUQ12,Smith's Longspur,1,4,2.8099999999999996,1,0
2024-06-24T12:00:00Z,ARUQ12,Lapland Longspur,13,3,4.119999999999999,1,0
2024-06-24T12:00:00Z,ARUQ12,Smith's Longspur,1,3,4.119999999999999,1,0
2024-06-24T12:00:00Z,ARUQ12,Horned Lark,2,3,4.119999999999999,1,0
2024-06-24T12:30:00Z,ARUQ12,Cackling Goose,12,1.5,2.5,1,0
2024-06-24T13:30:00Z,ARUQ12,Lapland Longspur,4,2,6.44,1,0
2024-06-24T14:00:00Z,ARUQ12,Lapland Longspur,7,4,5.5,1,0
2024-06-24T14:00:00Z,ARUQ12,American Pipit,2,4,5.5,1,0
2024-06-24T14:30:00Z,ARUQ12,Lapland Longspur,2,3.5,8.5,1,0
2024-06-24T14:30:00Z,ARUQ12,American Pipit,2,3.5,8.5,1,0
2024-06-24T14:30:00Z,ARUQ12,Common Redpoll,2,3.5,8.5,1,0
2024-06-24T15:00:00Z,ARUQ12,Northern Pintail,1,3,7.88,1,0
2024-06-24T15:30:00Z,ARUQ12,American Pipit,1,10.5,5.25,1,0
2024-06-24T17:30:00Z,ARUQ12,Lapland Longspur,1,15,6.06,1,0
2024-06-24T17:30:00Z,ARUQ12,Snow Bunting,1,15,6.06,1,0
2024-06-24T17:30:00Z,ARUQ12,Horned Lark,9,15,6.06,1,0
2024-06-24T18:00:00Z,ARUQ12,Horned Lark,5,15,6.75,1,0
2024-06-24T18:30:00Z,ARUQ12,American Pipit,2,11,4.94,1,0
2024-06-24T19:30:00Z,ARUQ12,Lapland Longspur,2,11,8.88,1,0
2024-06-24T21:00:00Z,ARUQ12,Greater White-fronted Goose,2,19,6.75,1,0
2024-06-24T21:30:00Z,ARUQ12,Ruddy Turnstone,1,15,7.5,1,0
2024-06-24T21:30:00Z,ARUQ12,Sandhill Crane,1,15,7.5,1,0
2024-06-24T22:00:00Z,ARUQ12,American Pipit,1,11,7.5,1,0
2024-06-24T22:00:00Z,ARUQ12,Tundra Swan,1,11,7.5,1,0
2024-06-24T22:30:00Z,ARUQ12,American Pipit,1,13.5,6.5,1,0
2024-06-25T00:00:00Z,ARUQ12,Lapland Longspur,1,21,6.75,1,0
2024-06-25T01:00:00Z,ARUQ12,Sandhill Crane,10,10,5.1899999999999995,1,0
2024-06-25T01:30:00Z,ARUQ12,Sandhill Crane,3,12,4.56,1,0
2024-06-25T03:30:00Z,ARUQ12,Sandhill Crane,2,8,5.119999999999999,1,0
2024-06-25T04:00:00Z,ARUQ12,Savannah Sparrow,5,8,4.56,1,0
2024-06-25T04:30:00Z,ARUQ12,Baird's Sandpiper,2,10,4.119999999999999,1,0
2024-06-25T04:30:00Z,ARUQ12,Savannah Sparrow,3,10,4.119999999999999,1,0
2024-06-25T04:30:00Z,ARUQ12,Lapland Longspur,2,10,4.119999999999999,1,0
2024-06-25T04:30:00Z,ARUQ12,Greater White-fronted Goose,1,10,4.119999999999999,1,0
2024-06-25T04:30:00Z,ARUQ12,White-winged Crossbill,1,10,4.119999999999999,1,0
2024-06-25T05:00:00Z,ARUQ12,Red-throated Loon,2,12,4.25,1,0
2024-06-25T05:00:00Z,ARUQ12,Savannah Sparrow,9,12,4.25,1,0
2024-06-25T05:00:00Z,ARUQ12,American Pipit,2,12,4.25,1,0
2024-06-25T05:00:00Z,ARUQ12,Lapland Longspur,5,12,4.25,1,0
2024-06-25T05:00:00Z,ARUQ12,Common Redpoll,2,12,4.25,1,0
2024-06-25T05:00:00Z,ARUQ12,Semipalmated Plover,1,12,4.25,1,0
2024-06-25T05:30:00Z,ARUQ12,American Pipit,7,18,3.38,1,0
2024-06-25T05:30:00Z,ARUQ12,Savannah Sparrow,12,18,3.38,1,0
2024-06-25T05:30:00Z,ARUQ12,Horned Lark,2,18,3.38,1,0
2024-06-25T06:00:00Z,ARUQ12,Lapland Longspur,4,24,2.25,1,0
2024-06-25T06:00:00Z,ARUQ12,American Pipit,2,24,2.25,1,0
2024-06-25T06:30:00Z,ARUQ12,Red-throated Loon,13,24,2.62,1,0
2024-06-25T06:30:00Z,ARUQ12,Savannah Sparrow,2,24,2.62,1,0
2024-06-25T06:30:00Z,ARUQ12,Lapland Longspur,3,24,2.62,1,0
2024-06-25T06:30:00Z,ARUQ12,Horned Lark,16,24,2.62,1,0
2024-06-25T07:00:00Z,ARUQ12,Lapland Longspur,3,24,3,1,0
2024-06-25T07:00:00Z,ARUQ12,White-winged Crossbill,2,24,3,1,0
2024-06-25T07:00:00Z,ARUQ12,Common Redpoll,5,24,3,1,0
2024-06-25T07:30:00Z,ARUQ12,Lapland Longspur,1,15,3.69,1,0
2024-06-25T07:30:00Z,ARUQ12,Greater White-fronted Goose,3,15,3.69,1,0
2024-06-25T07:30:00Z,ARUQ12,American Pipit,3,15,3.69,1,0
2024-06-25T07:30:00Z,ARUQ12,Semipalmated Plover,1,15,3.69,1,0
2024-06-25T08:00:00Z,ARUQ12,Great Horned Owl,2,6,4.619999999999999,1,0
2024-06-25T08:30:00Z,ARUQ12,Great Horned Owl,2,7.5,4.38,1,0
2024-06-25T08:30:00Z,ARUQ12,Common Redpoll,1,7.5,4.38,1,0
2024-06-25T08:30:00Z,ARUQ12,Lapland Longspur,3,7.5,4.38,1,0
2024-06-25T08:30:00Z,ARUQ12,Greater White-fronted Goose,1,7.5,4.38,1,0
2024-06-25T09:00:00Z,ARUQ12,Lapland Longspur,35,9,3.38,1,0
2024-06-25T09:00:00Z,ARUQ12,Greater White-fronted Goose,3,9,3.38,1,0
2024-06-25T09:00:00Z,ARUQ12,Semipalmated Plover,4,9,3.38,1,0
2024-06-25T09:00:00Z,ARUQ12,Common Redpoll,2,9,3.38,1,0
2024-06-25T09:00:00Z,ARUQ12,Great Horned Owl,1,9,3.38,1,0
2024-06-25T09:30:00Z,ARUQ12,Great Horned Owl,3,4.5,3.12,1,0
2024-06-25T09:30:00Z,ARUQ12,Red-throated Loon,1,4.5,3.12,1,0
2024-06-25T09:30:00Z,ARUQ12,Lapland Longspur,1,4.5,3.12,1,0
2024-06-25T10:00:00Z,ARUQ12,Greater White-fronted Goose,2,0,2.06,1,0
2024-06-25T10:00:00Z,ARUQ12,Great Horned Owl,1,0,2.06,1,0
2024-06-25T10:00:00Z,ARUQ12,Sandhill Crane,2,0,2.06,1,0
2024-06-25T10:30:00Z,ARUQ12,American Pipit,4,0,3.06,1,0
2024-06-25T10:30:00Z,ARUQ12,Eastern Yellow Wagtail,1,0,3.06,1,0
2024-06-25T10:30:00Z,ARUQ12,Evening Grosbeak,1,0,3.06,1,0
2024-06-25T11:00:00Z,ARUQ12,Red-throated Loon,12,0,3.38,1,0
2024-06-25T11:00:00Z,ARUQ12,Lapland Longspur,1,0,3.38,1,0
2024-06-25T11:00:00Z,ARUQ12,Common Redpoll,4,0,3.38,1,0
2024-06-25T11:30:00Z,ARUQ12,Great Horned Owl,3,0,4.6899999999999995,1,0
2024-06-25T11:30:00Z,ARUQ12,Common Eider,2,0,4.6899999999999995,1,0
2024-06-25T11:30:00Z,ARUQ12,King Eider,1,0,4.6899999999999995,1,0
2024-06-25T11:30:00Z,ARUQ12,American Pipit,1,0,4.6899999999999995,1,0
2024-06-25T12:00:00Z,ARUQ12,Lapland Longspur,1,0,5.5,1,0
2024-06-25T12:00:00Z,ARUQ12,Greater White-fronted Goose,1,0,5.5,1,0
2024-06-25T12:30:00Z,ARUQ12,Horned Lark,14,2.5,6.88,1,0
2024-06-25T12:30:00Z,ARUQ12,Great Horned Owl,1,2.5,6.88,1,0
2024-06-25T12:30:00Z,ARUQ12,Lapland Longspur,2,2.5,6.88,1,0
2024-06-25T12:30:00Z,ARUQ12,Common Redpoll,1,2.5,6.88,1,0
2024-06-25T13:00:00Z,ARUQ12,Greater White-fronted Goose,6,5,8.25,1,0
2024-06-25T13:00:00Z,ARUQ12,Lapland Longspur,1,5,8.25,1,0
2024-06-25T13:30:00Z,ARUQ12,Common Redpoll,1,3.75,10.12,1,0
2024-06-25T14:30:00Z,ARUQ12,Red-throated Loon,2,1.25,8.69,1,0
2024-06-25T15:00:00Z,ARUQ12,Greater White-fronted Goose,7,0,10.75,1,0
2024-06-25T15:30:00Z,ARUQ12,Lapland Longspur,2,0,10.12,1,0
2024-06-25T16:00:00Z,ARUQ12,Horned Lark,1,0,10.44,1,0
2024-06-25T16:30:00Z,ARUQ12,Semipalmated Plover,1,3.5,12.62,1,0
2024-06-25T16:30:00Z,ARUQ12,Rock Ptarmigan,1,3.5,12.62,1,0
2024-06-25T17:30:00Z,ARUQ12,American Pipit,2,7,11.06,1,0
2024-06-25T18:00:00Z,ARUQ12,Common Redpoll,3,7,11.44,1,0
2024-06-25T18:00:00Z,ARUQ12,Lapland Longspur,3,7,11.44,1,0
2024-06-25T19:00:00Z,ARUQ12,Sandhill Crane,11,6,12.69,1,0
2024-06-25T19:00:00Z,ARUQ12,Pomarine Jaeger,1,6,12.69,1,0
2024-06-25T19:00:00Z,ARUQ12,Herring Gull,3,6,12.69,1,0
2024-06-25T19:00:00Z,ARUQ12,Common Redpoll,3,6,12.69,1,0
2024-06-25T19:00:00Z,ARUQ12,Pine Grosbeak,1,6,12.69,1,0
2024-06-25T19:30:00Z,ARUQ12,Common Redpoll,6,3,12.69,1,0
2024-06-25T19:30:00Z,ARUQ12,Great Horned Owl,2,3,12.69,1,0
2024-06-25T20:00:00Z,ARUQ12,Greater White-fronted Goose,4,0,14.62,1,0
2024-06-25T20:30:00Z,ARUQ12,Lapland Longspur,4,2.5,16.939999999999998,1,0
2024-06-25T21:30:00Z,ARUQ12,Lapland Longspur,3,2.5,16,1,0
2024-06-25T21:30:00Z,ARUQ12,Horned Lark,28,2.5,16,1,0
2024-06-25T22:00:00Z,ARUQ12,Least Sandpiper,1,0,15.12,1,0
2024-06-25T22:30:00Z,ARUQ12,Sandhill Crane,1,3.5,13.31,1,0
2024-06-25T23:00:00Z,ARUQ12,Greater White-fronted Goose,7,7,14.5,1,0
2024-06-25T23:30:00Z,ARUQ12,Greater White-fronted Goose,4,6.5,14.88,1,0
2024-06-25T23:30:00Z,ARUQ12,Least Sandpiper,1,6.5,14.88,1,0
2024-06-25T23:30:00Z,ARUQ12,Great Horned Owl,1,6.5,14.88,1,0
2024-06-26T00:00:00Z,ARUQ12,Sandhill Crane,1,6,13.75,1,0
2024-06-26T00:30:00Z,ARUQ12,Red-throated Loon,1,6,12.12,1,0
2024-06-26T01:30:00Z,ARUQ12,Lapland Longspur,1,3,11.69,1,0
