"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 01:00","2024","06","02","01:00","","M","","M","","M","","M","13","","16","","","","100.59","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 02:00","2024","06","02","02:00","","M","","M","","M","","M","10","","14","","","","100.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 03:00","2024","06","02","03:00","","M","","M","","M","","M","8","","13","","","","100.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 04:00","2024","06","02","04:00","","M","","M","","M","","M","5","","12","","","","100.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 05:00","2024","06","02","05:00","","M","","M","","M","","M","3","","11","","","","100.61","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 06:00","2024","06","02","06:00","","M","","M","","M","","M","4","","14","","","","100.61","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 07:00","2024","06","02","07:00","","M","","M","","M","","M","4","","11","","","","100.62","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 08:00","2024","06","02","08:00","","M","","M","","M","","M","4","","11","","","","100.65","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 09:00","2024","06","02","09:00","","M","","M","","M","","M","3","","9","","","","100.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 10:00","2024","06","02","10:00","","M","","M","","M","","M","36","","14","","","","100.62","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 11:00","2024","06","02","11:00","","M","","M","","M","","M","36","","11","","","","100.64","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 12:00","2024","06","02","12:00","","M","","M","","M","","M","1","","14","","","","100.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 13:00","2024","06","02","13:00","","M","","M","","M","","M","2","","11","","","","100.62","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 14:00","2024","06","02","14:00","","M","","M","","M","","M","36","","12","","","","100.61","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 15:00","2024","06","02","15:00","","M","","M","","M","","M","35","","10","","","","100.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 16:00","2024","06","02","16:00","","M","","M","","M","","M","34","","11","","","","100.61","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 17:00","2024","06","02","17:00","","M","","M","","M","","M","35","","15","","","","100.59","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 18:00","2024","06","02","18:00","","M","","M","","M","","M","36","","15","","","","100.58","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 19:00","2024","06","02","19:00","","M","","M","","M","","M","36","","16","","","","100.57","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 20:00","2024","06","02","20:00","","M","","M","","M","","M","35","","14","","","","100.56","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 21:00","2024","06","02","21:00","","M","","M","","M","","M","36","","15","","","","100.54","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 22:00","2024","06","02","22:00","","M","","M","","M","","M","35","","13","","","","100.53","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02 23:00","2024","06","02","23:00","","M","","M","","M","","M","36","","15","","","","100.50","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 00:00","2024","06","03","00:00","","M","","M","","M","","M","36","","13","","","","100.48","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 01:00","2024","06","03","01:00","","M","","M","","M","","M","36","","14","","","","100.46","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 02:00","2024","06","03","02:00","","M","","M","","M","","M","35","","12","","","","100.45","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 03:00","2024","06","03","03:00","","M","","M","","M","","M","35","","13","","","","100.42","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 04:00","2024","06","03","04:00","","M","","M","","M","","M","35","","13","","","","100.44","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 05:00","2024","06","03","05:00","","M","","M","","M","","M","36","","17","","","","100.42","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 06:00","2024","06","03","06:00","","M","","M","","M","","M","35","","13","","","","100.41","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 07:00","2024","06","03","07:00","","M","","M","","M","","M","34","","10","","","","100.39","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 08:00","2024","06","03","08:00","","M","","M","","M","","M","35","","9","","","","100.38","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 09:00","2024","06","03","09:00","","M","","M","","M","","M","35","","10","","","","100.34","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 10:00","2024","06","03","10:00","","M","","M","","M","","M","34","","8","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 11:00","2024","06","03","11:00","","M","","M","","M","","M","34","","11","","","","100.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 12:00","2024","06","03","12:00","","M","","M","","M","","M","33","","10","","","","100.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 13:00","2024","06","03","13:00","","M","","M","","M","","M","35","","8","","","","100.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 14:00","2024","06","03","14:00","","M","","M","","M","","M","35","","11","","","","100.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 15:00","2024","06","03","15:00","","M","","M","","M","","M","34","","8","","","","100.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 16:00","2024","06","03","16:00","","M","","M","","M","","M","36","","10","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 17:00","2024","06","03","17:00","","M","","M","","M","","M","33","","7","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 18:00","2024","06","03","18:00","","M","","M","","M","","M","33","","20","","","","100.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 19:00","2024","06","03","19:00","","M","","M","","M","","M","35","","11","","","","100.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 20:00","2024","06","03","20:00","","M","","M","","M","","M","35","","15","","","","100.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 21:00","2024","06","03","21:00","","M","","M","","M","","M","2","","12","","","","100.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 22:00","2024","06","03","22:00","","M","","M","","M","","M","2","","10","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03 23:00","2024","06","03","23:00","","M","","M","","M","","M","36","","12","","","","100.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 00:00","2024","06","04","00:00","","M","","M","","M","","M","35","","10","","","","100.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 01:00","2024","06","04","01:00","","M","","M","","M","","M","35","","11","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 02:00","2024","06","04","02:00","","M","","M","","M","","M","35","","12","","","","100.14","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 03:00","2024","06","04","03:00","","M","","M","","M","","M","34","","14","","","","100.16","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 04:00","2024","06","04","04:00","","M","","M","","M","","M","35","","16","","","","100.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 05:00","2024","06","04","05:00","","M","","M","","M","","M","35","","22","","","","100.18","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 06:00","2024","06","04","06:00","","M","","M","","M","","M","35","","22","","","","100.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 07:00","2024","06","04","07:00","","M","","M","","M","","M","35","","22","","","","100.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 08:00","2024","06","04","08:00","","M","","M","","M","","M","35","","23","","","","100.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 09:00","2024","06","04","09:00","","M","","M","","M","","M","34","","25","","","","100.26","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 10:00","2024","06","04","10:00","","M","","M","","M","","M","34","","29","","","","100.26","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 11:00","2024","06","04","11:00","","M","","M","","M","","M","34","","22","","","","100.26","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 12:00","2024","06","04","12:00","","M","","M","","M","","M","34","","27","","","","100.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 13:00","2024","06","04","13:00","","M","","M","","M","","M","34","","22","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 14:00","2024","06","04","14:00","","M","","M","","M","","M","34","","25","","","","100.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 15:00","2024","06","04","15:00","","M","","M","","M","","M","34","","24","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 16:00","2024","06","04","16:00","","M","","M","","M","","M","34","","23","","","","100.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 17:00","2024","06","04","17:00","","M","","M","","M","","M","34","","23","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 18:00","2024","06","04","18:00","","M","","M","","M","","M","35","","23","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 19:00","2024","06","04","19:00","","M","","M","","M","","M","34","","22","","","","100.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 20:00","2024","06","04","20:00","","M","","M","","M","","M","35","","19","","","","100.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 21:00","2024","06","04","21:00","","M","","M","","M","","M","34","","19","","","","100.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 22:00","2024","06","04","22:00","","M","","M","","M","","M","35","","22","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04 23:00","2024","06","04","23:00","","M","","M","","M","","M","35","","19","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 00:00","2024","06","05","00:00","","M","","M","","M","","M","34","","16","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 01:00","2024","06","05","01:00","","M","","M","","M","","M","33","","19","","","","100.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 02:00","2024","06","05","02:00","","M","","M","","M","","M","35","","14","","","","100.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 03:00","2024","06","05","03:00","","M","","M","","M","","M","34","","24","","","","100.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 04:00","2024","06","05","04:00","","M","","M","","M","","M","34","","22","","","","100.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 05:00","2024","06","05","05:00","","M","","M","","M","","M","34","","23","","","","100.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 06:00","2024","06","05","06:00","","M","","M","","M","","M","34","","26","","","","100.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 07:00","2024","06","05","07:00","","M","","M","","M","","M","34","","21","","","","100.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 08:00","2024","06","05","08:00","","M","","M","","M","","M","34","","24","","","","100.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 09:00","2024","06","05","09:00","","M","","M","","M","","M","34","","23","","","","100.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 10:00","2024","06","05","10:00","","M","","M","","M","","M","33","","29","","","","100.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 11:00","2024","06","05","11:00","","M","","M","","M","","M","33","","32","","","","100.34","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 12:00","2024","06","05","12:00","","M","","M","","M","","M","33","","31","","","","100.38","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 13:00","2024","06","05","13:00","","M","","M","","M","","M","34","","28","","","","100.41","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 14:00","2024","06","05","14:00","","M","","M","","M","","M","33","","28","","","","100.42","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 15:00","2024","06","05","15:00","","M","","M","","M","","M","33","","27","","","","100.45","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 16:00","2024","06","05","16:00","","M","","M","","M","","M","34","","26","","","","100.50","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 17:00","2024","06","05","17:00","","M","","M","","M","","M","33","","27","","","","100.50","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 18:00","2024","06","05","18:00","","M","","M","","M","","M","34","","23","","","","100.54","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 19:00","2024","06","05","19:00","","M","","M","","M","","M","35","","18","","","","100.57","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 20:00","2024","06","05","20:00","","M","","M","","M","","M","35","","14","","","","100.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 21:00","2024","06","05","21:00","","M","","M","","M","","M","36","","11","","","","100.64","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 22:00","2024","06","05","22:00","","M","","M","","M","","M","36","","11","","","","100.65","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05 23:00","2024","06","05","23:00","","M","","M","","M","","M","2","","10","","","","100.66","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 00:00","2024","06","06","00:00","","M","","M","","M","","M","2","","9","","","","100.69","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 01:00","2024","06","06","01:00","","M","","M","","M","","M","1","","11","","","","100.68","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 02:00","2024","06","06","02:00","","M","","M","","M","","M","1","","12","","","","100.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 03:00","2024","06","06","03:00","","M","","M","","M","","M","35","","12","","","","100.72","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 04:00","2024","06","06","04:00","","M","","M","","M","","M","35","","11","","","","100.75","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 05:00","2024","06","06","05:00","","M","","M","","M","","M","28","","5","","","","100.75","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 06:00","2024","06","06","06:00","","M","","M","","M","","M","36","","12","","","","100.76","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 07:00","2024","06","06","07:00","","M","","M","","M","","M","34","","11","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 08:00","2024","06","06","08:00","","M","","M","","M","","M","31","","9","","","","100.82","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 09:00","2024","06","06","09:00","","M","","M","","M","","M","33","","9","","","","100.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 10:00","2024","06","06","10:00","","M","","M","","M","","M","34","","14","","","","100.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 11:00","2024","06","06","11:00","","M","","M","","M","","M","34","","13","","","","100.85","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 12:00","2024","06","06","12:00","","M","","M","","M","","M","32","","14","","","","100.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 13:00","2024","06","06","13:00","","M","","M","","M","","M","34","","24","","","","100.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 14:00","2024","06","06","14:00","","M","","M","","M","","M","33","","25","","","","100.95","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 15:00","2024","06","06","15:00","","M","","M","","M","","M","34","","25","","","","100.95","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 16:00","2024","06","06","16:00","","M","","M","","M","","M","33","","26","","","","101.01","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 17:00","2024","06","06","17:00","","M","","M","","M","","M","34","","21","","","","101.03","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 18:00","2024","06","06","18:00","","M","","M","","M","","M","33","","23","","","","101.01","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 19:00","2024","06","06","19:00","","M","","M","","M","","M","34","","29","","","","100.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 20:00","2024","06","06","20:00","","M","","M","","M","","M","34","","14","","","","101.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 21:00","2024","06","06","21:00","","M","","M","","M","","M","34","","15","","","","101.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 22:00","2024","06","06","22:00","","M","","M","","M","","M","33","","15","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06 23:00","2024","06","06","23:00","","M","","M","","M","","M","34","","10","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 00:00","2024","06","07","00:00","","M","","M","","M","","M","35","","8","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 01:00","2024","06","07","01:00","","M","","M","","M","","M","35","","7","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 02:00","2024","06","07","02:00","","M","","M","","M","","M","24","","4","","","","101.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 03:00","2024","06","07","03:00","","M","","M","","M","","M","28","","4","","","","101.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 04:00","2024","06","07","04:00","","M","","M","","M","","M","35","","8","","","","101.35","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 05:00","2024","06","07","05:00","","M","","M","","M","","M","33","","9","","","","101.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 06:00","2024","06","07","06:00","","M","","M","","M","","M","2","","4","","","","101.43","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 07:00","2024","06","07","07:00","","M","","M","","M","","M","","","0","","","","101.47","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 08:00","2024","06","07","08:00","","M","","M","","M","","M","23","","3","","","","101.50","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 09:00","2024","06","07","09:00","","M","","M","","M","","M","12","","6","","","","101.54","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 10:00","2024","06","07","10:00","","M","","M","","M","","M","14","","6","","","","101.58","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 11:00","2024","06","07","11:00","","M","","M","","M","","M","11","","4","","","","101.64","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 12:00","2024","06","07","12:00","","M","","M","","M","","M","","","0","","","","101.71","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 13:00","2024","06","07","13:00","","M","","M","","M","","M","28","","6","","","","101.75","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 14:00","2024","06","07","14:00","","M","","M","","M","","M","22","","5","","","","101.80","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 15:00","2024","06","07","15:00","","M","","M","","M","","M","25","","5","","","","101.87","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 16:00","2024","06","07","16:00","","M","","M","","M","","M","26","","5","","","","101.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 17:00","2024","06","07","17:00","","M","","M","","M","","M","18","","4","","","","101.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 18:00","2024","06","07","18:00","","M","","M","","M","","M","15","","3","","","","102.04","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07 19:00","2024","06","07","19:00","","M","","M","","M","","M","15","","8","","","","102.10","","","","","","NA"
